,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
0,0,1990,464136601600.0,17048002.0,278.154,141.88,7.272,34.455,141.07,80.09,88.842,0.38
1,0,1991,461003816960.0,17271092.0,279.529,146.083,7.001,32.786,140.91,79.09,88.246,0.42
2,0,1992,477843226624.0,17462500.0,284.525,150.051,7.304,33.97,138.9,78.2,87.917,0.03
3,0,1993,500840595456.0,17631514.0,288.871,150.099,7.137,35.67,137.46,77.92,90.387,0.23
4,0,1994,527346171904.0,17805506.0,293.697,151.376,6.88,37.032,138.45,77.71,91.924,0.05
5,0,1995,549172871168.0,18003002.0,305.003,155.719,7.061,39.831,137.05,77.5,96.127,0.1
6,0,1996,574551425024.0,18211850.0,311.886,160.375,6.761,39.765,131.56,71.87,98.697,0.38
7,0,1997,600621056000.0,18410254.0,320.283,167.67,6.687,41.074,134.08,71.78,98.388,0.17
8,0,1998,634305052672.0,18601666.0,334.076,177.596,6.902,43.488,136.0,75.55,99.146,0.77
9,0,1999,664206835712.0,18800892.0,343.489,183.215,7.165,45.549,152.62,93.1,100.399,0.23
10,0,2000,691886620672.0,19017968.0,349.635,185.781,7.953,46.594,158.25,99.5,102.337,-0.11
11,0,2001,713625763840.0,19248146.0,357.132,190.067,8.172,49.311,167.17,109.86,102.583,0.0
12,0,2002,746683498496.0,19475842.0,361.541,191.131,8.007,50.573,161.55,103.77,104.516,0.57
13,0,2003,773868617728.0,19699004.0,369.28,195.37,7.158,49.701,123.59,65.19,109.571,0.57
14,0,2004,809419735040.0,19925060.0,382.821,202.21,6.858,52.518,140.73,85.42,113.766,0.37
15,0,2005,840554577920.0,20171732.0,386.154,200.7,6.914,54.477,121.4,62.57,116.508,0.91
16,0,2006,868838998016.0,20467032.0,392.384,204.385,7.046,55.811,142.45,84.75,117.4,0.36
17,0,2007,913875861504.0,20830832.0,399.625,203.543,7.504,61.049,137.7,77.96,119.474,0.55
18,0,2008,942108901376.0,21247876.0,404.233,204.671,7.483,61.787,120.7,61.63,122.328,0.28
19,0,2009,964937515008.0,21660898.0,407.065,206.05,7.966,63.114,125.88,66.88,122.367,0.71
20,0,2010,994067742720.0,22019166.0,405.103,200.536,8.19,64.264,115.16,54.38,124.557,0.21
21,0,2011,1026035417088.0,22357032.0,403.829,192.125,7.874,66.48,164.56,107.71,129.808,-0.14
22,0,2012,1064162361344.0,22729272.0,406.151,189.138,8.287,67.706,163.4,107.36,133.684,0.06
23,0,2013,1087110184960.0,23111788.0,397.887,176.347,8.846,69.648,127.03,64.44,136.181,1.07
24,0,2014,1117472423936.0,23469578.0,393.953,168.13,9.273,71.808,138.7,76.46,137.599,0.83
25,0,2015,1145386827776.0,23820240.0,401.793,174.189,10.828,72.044,134.8,72.5,137.629,0.78
26,0,2016,1176481300480.0,24195706.0,411.264,179.55,12.44,75.055,119.21,58.23,137.375,0.87
27,0,2017,1205343092736.0,24590336.0,414.358,176.906,14.861,76.212,141.83,80.04,139.461,0.74
28,1,1990,207979118592.0,7678732.0,62.145,18.139,0.102,11.836,11.85,4.97,28.899,0.74
29,1,1991,215992565760.0,7755640.0,65.744,18.699,0.111,12.501,11.85,4.99,31.407,0.0
30,1,1992,221400842240.0,7840816.0,60.244,14.386,0.12,12.519,11.65,4.78,30.152,1.09
31,1,1993,223463030784.0,7905280.0,60.671,13.274,0.112,13.022,11.33,4.71,31.265,0.51
32,1,1994,229749260288.0,7935366.0,61.046,13.456,0.128,13.656,10.93,4.67,30.714,1.69
33,1,1995,236824444928.0,7947293.0,64.023,15.423,0.127,14.899,10.45,4.65,30.852,0.46
34,1,1996,243480772608.0,7958043.0,67.367,15.068,0.071,15.796,10.27,4.76,33.777,-0.34
35,1,1997,249847267328.0,7967086.0,67.264,16.156,0.121,15.3,9.95,4.69,32.852,0.79
36,1,1998,259776266240.0,7975856.0,66.898,13.706,0.142,15.717,9.67,4.7,34.66,0.85
37,1,1999,270186299392.0,7991382.0,65.651,13.875,0.171,16.102,9.54,4.7,32.833,0.86
38,1,2000,280410161152.0,8010425.0,66.15,15.753,0.165,15.266,9.28,4.66,32.163,1.55
39,1,2001,285335945216.0,8039633.0,70.15,16.564,0.183,16.158,9.17,4.55,34.411,0.88
40,1,2002,291225468928.0,8078994.0,71.954,16.737,0.167,16.07,9.05,4.47,36.057,1.54
41,1,2003,294604374016.0,8120105.0,77.461,18.023,0.184,17.268,8.9,4.48,39.082,1.25
42,1,2004,303786426368.0,8171215.0,77.678,17.766,0.165,17.662,8.81,3.93,39.1,0.64
43,1,2005,311537598464.0,8227034.0,79.078,17.862,0.16,18.701,8.63,3.97,39.393,0.27
44,1,2006,323263922176.0,8267771.0,76.806,17.865,0.18,17.497,8.49,3.96,38.132,1.02
45,1,2007,336315973632.0,8294720.0,74.107,17.455,0.185,16.495,8.33,3.87,36.624,1.68
46,1,2008,342890905600.0,8321134.0,73.482,17.028,0.162,17.436,8.25,4.0,35.481,1.37
47,1,2009,331192238080.0,8342939.0,67.299,12.833,0.205,17.036,8.07,3.77,34.416,1.1
48,1,2010,338927091712.0,8362829.0,72.006,15.501,0.184,18.779,8.11,3.78,34.798,0.14
49,1,2011,349843128320.0,8391201.0,69.893,15.819,0.18,17.731,7.92,3.78,33.285,1.54
50,1,2012,352450904064.0,8429641.0,67.266,14.687,0.184,16.946,7.77,3.83,32.642,1.27
51,1,2013,352913752064.0,8479542.0,67.759,14.96,0.191,16.332,7.63,3.85,33.461,0.93
52,1,2016,364218286080.0,8736491.0,67.211,13.335,0.131,16.737,7.31,3.96,34.11,1.48
53,1,2017,373237972992.0,8797497.0,69.593,14.023,0.138,17.975,7.27,3.89,34.546,1.83
54,2,1990,116974870528.0,10428527.0,108.345,10.192,0.007,26.589,20.55,17.51,66.944,1.71
55,2,1991,114005491712.0,10457619.0,104.072,9.872,0.007,25.384,20.13,16.49,64.549,0.71
56,2,1992,101880774656.0,10475912.0,93.483,8.734,0.007,33.09,18.01,13.09,47.716,1.08
57,2,1993,93050200064.0,10480485.0,80.562,7.663,0.007,30.05,17.1,12.77,39.451,-0.07
58,2,1994,81212694528.0,10475397.0,67.879,6.312,0.007,26.765,16.26,12.06,32.582,0.79
59,2,1995,71373348864.0,10461694.0,60.906,5.889,0.006,24.34,15.44,11.92,28.607,0.91
60,2,1996,72504139776.0,10436455.0,61.735,5.843,0.006,26.23,15.19,11.94,27.511,-0.44
61,2,1997,79868108800.0,10400926.0,61.588,5.03,0.006,30.213,14.97,11.98,23.729,0.2
62,2,1998,85602467840.0,10357472.0,60.073,4.777,0.006,29.595,14.91,11.9,23.02,0.44
63,2,1999,87455039488.0,10308281.0,57.966,4.112,0.006,30.693,14.75,11.86,20.823,1.63
64,2,2000,91419115520.0,10256489.0,54.906,4.198,0.006,31.337,14.34,11.62,17.209,1.81
65,2,2001,94624129024.0,10201212.0,54.003,3.735,0.006,31.648,14.1,11.63,16.439,0.96
66,2,2002,98263244800.0,10135391.0,53.844,3.227,0.006,31.999,13.95,11.36,16.129,1.64
67,2,2003,103937826816.0,10065881.0,55.088,3.142,0.006,33.6,14.01,11.57,15.545,0.54
68,2,2004,114486460416.0,9999713.0,58.254,2.97,0.007,36.354,14.4,11.76,15.873,0.73
69,2,2005,123858051072.0,9935166.0,59.31,2.963,0.007,36.976,14.16,12.12,15.957,0.79
70,2,2006,134674022400.0,9874700.0,61.744,2.892,0.007,37.419,14.57,12.63,17.94,0.9
71,2,2007,144615653376.0,9825990.0,60.218,2.793,0.007,37.868,14.95,12.46,16.007,1.89
72,2,2009,156010315776.0,9757710.0,60.578,2.677,0.006,31.82,15.84,13.13,22.486,1.19
73,2,2010,166239846400.0,9731426.0,62.445,2.901,0.006,39.553,16.3,13.03,16.326,0.88
74,2,2011,173124534272.0,9706983.0,61.308,2.975,0.006,37.378,15.99,13.53,17.421,1.39
75,2,2012,176014524416.0,9693754.0,62.545,5.004,0.006,36.817,16.27,13.41,17.089,0.77
76,2,2013,177742299136.0,9691143.0,64.126,4.838,0.006,36.9,16.92,13.15,18.704,1.46
77,2,2014,180852932608.0,9693741.0,63.649,4.634,0.006,36.594,17.02,12.76,18.384,1.73
78,2,2016,168715976704.0,9708111.0,58.134,3.692,0.006,33.885,16.82,11.86,17.313,1.77
79,2,2017,172987875328.0,9707874.0,59.262,3.882,0.006,34.649,17.01,12.28,17.345,1.3
80,3,1990,273278730240.0,9959565.0,120.293,41.394,0.085,19.846,13.26,8.17,53.487,1.24
81,3,1991,278661955584.0,9987072.0,123.362,40.122,0.084,21.617,13.35,8.1,56.181,0.18
82,3,1992,283324055552.0,10016455.0,122.488,38.118,0.084,22.204,13.16,7.73,56.617,0.82
83,3,1993,280980160512.0,10043738.0,121.423,36.562,0.084,23.212,12.97,7.95,56.112,0.25
84,3,1994,290439823360.0,10069182.0,124.795,38.013,0.084,23.696,13.01,8.45,57.37,1.31
85,3,1995,297776709632.0,10095204.0,125.933,36.955,0.084,26.305,13.13,8.83,56.737,0.98
86,3,1996,302932623360.0,10123230.0,129.475,34.203,0.093,29.213,13.01,9.32,60.54,-0.45
87,3,1997,314603208704.0,10154876.0,123.984,31.916,0.093,27.74,12.82,9.02,58.607,0.95
88,3,1998,321260519424.0,10188541.0,130.212,33.214,0.1,30.866,12.55,9.11,60.328,0.81
89,3,1999,333156122624.0,10224223.0,124.704,28.931,0.11,33.035,12.61,9.05,56.965,1.25
90,3,2000,345736773632.0,10264351.0,126.72,31.672,0.165,33.199,12.14,7.68,55.732,1.31
91,3,2001,349022420992.0,10309249.0,126.064,28.29,0.148,32.937,11.63,7.47,59.055,0.89
92,3,2002,355720200192.0,10355569.0,126.861,28.637,0.153,33.256,11.08,7.96,59.08,1.42
93,3,2003,358964166656.0,10402550.0,128.246,27.766,0.111,34.992,10.4,7.2,59.784,1.38
94,3,2004,372527267840.0,10456164.0,128.779,28.252,0.102,34.983,10.26,7.28,59.762,0.91
95,3,2005,380849782784.0,10516979.0,125.636,26.196,0.104,35.641,9.99,7.16,58.086,0.9
96,3,2006,390897631232.0,10582970.0,123.88,25.337,0.131,35.388,9.83,6.15,57.115,1.43
97,3,2007,404735590400.0,10653698.0,120.477,23.158,0.115,35.637,9.65,5.52,55.79,1.5
98,3,2008,408314871808.0,10726720.0,120.176,23.259,0.117,35.69,9.45,5.48,55.359,1.0
99,3,2009,399533047808.0,10801357.0,107.732,15.162,0.117,36.482,9.36,5.68,51.219,1.09
100,3,2010,412203548672.0,10877948.0,114.558,17.526,0.103,40.349,9.24,6.19,51.822,-0.12
101,3,2011,420970561536.0,10955742.0,105.02,16.689,0.093,34.579,8.99,4.94,48.603,1.53
102,3,2012,421100945408.0,11031140.0,102.356,15.078,0.093,34.918,8.83,4.95,47.514,0.86
103,3,2013,421204131840.0,11103260.0,102.666,15.332,0.094,35.279,8.61,4.84,47.32,0.35
104,3,2015,434918719488.0,11248306.0,101.062,14.438,0.088,33.821,8.53,4.78,48.198,1.54
105,3,2016,439359012864.0,11316837.0,99.602,13.543,0.078,34.375,8.45,4.62,47.094,1.31
106,3,2017,447723831296.0,11384491.0,99.126,13.308,0.099,35.03,8.17,4.57,46.333,1.85
107,4,1990,1185475198976.0,150706448.0,218.658,37.095,7.554,7.484,287.86,110.59,151.775,0.17
108,4,1991,1212665823232.0,153336448.0,229.394,42.466,7.361,7.336,296.99,114.52,156.7,0.19
109,4,1992,1220990205952.0,155900784.0,233.601,41.203,7.445,7.983,302.35,116.19,163.252,0.01
110,4,1993,1296907370496.0,158440864.0,244.306,42.343,7.576,8.73,303.42,118.96,171.252,0.23
111,4,1994,1389944766464.0,160980480.0,254.002,43.667,8.004,8.985,309.75,122.42,179.162,0.28
112,4,1995,1466460143616.0,163515328.0,268.678,45.582,7.514,9.603,315.71,124.37,190.347,0.53
113,4,1996,1517464190976.0,166037120.0,289.311,46.468,7.821,10.608,308.66,116.15,206.281,0.23
114,4,1997,1588456587264.0,168546704.0,306.949,47.044,8.604,11.863,317.47,120.17,219.833,0.44
115,4,1998,1613655572480.0,171039808.0,317.359,45.591,9.463,12.411,333.88,130.43,229.578,0.98
116,4,1999,1641348464640.0,173486272.0,327.256,46.805,10.123,14.069,334.3,129.22,235.468,0.34
117,4,2000,1734491242496.0,175873712.0,340.183,50.46,10.737,18.442,329.29,124.7,239.488,0.35
118,4,2001,1780379287552.0,178211888.0,346.166,49.427,11.721,23.186,342.1,132.15,241.795,0.73
119,4,2002,1857599307776.0,180476688.0,347.765,48.689,11.218,29.293,364.28,146.0,239.219,0.95
120,4,2003,1902060896256.0,182629280.0,344.645,51.933,11.199,30.919,379.86,150.88,232.434,0.7
121,4,2004,2036566851584.0,184722048.0,361.434,53.833,10.84,38.215,397.21,162.1,239.768,0.62
122,4,2005,2127880912896.0,186797344.0,364.371,50.948,13.877,39.619,406.19,162.58,240.221,0.94
123,4,2006,2239747850240.0,188820688.0,368.871,50.838,12.882,42.053,399.48,156.38,242.249,0.65
124,4,2007,2405103566848.0,190779456.0,390.573,54.989,13.469,43.246,405.27,167.54,256.003,0.76
125,4,2008,2559006998528.0,192672320.0,412.638,55.315,14.207,51.303,399.07,155.2,267.239,0.52
126,4,2009,2587477671936.0,194517552.0,389.775,43.586,18.434,40.959,400.98,149.81,262.705,0.75
127,4,2010,2816706084864.0,196353504.0,440.269,56.688,15.214,55.049,427.55,175.06,286.08,0.92
128,4,2011,2965069889536.0,198185296.0,462.58,62.292,14.12,53.101,420.56,167.57,303.885,0.52
129,4,2012,3022025654272.0,199977712.0,498.309,61.016,14.761,63.397,424.63,170.54,327.734,0.73
130,4,2013,3112905998336.0,201721776.0,532.418,65.604,16.634,74.704,419.57,168.35,342.338,0.57
131,4,2014,3128572510208.0,203459648.0,557.901,69.034,17.642,81.286,426.63,176.57,356.753,0.77
132,4,2015,3270706200576.0,205188208.0,529.353,69.452,17.604,80.465,434.96,176.37,330.359,1.16
133,4,2016,2889037381632.0,206859584.0,492.748,63.831,17.505,69.666,436.21,179.65,312.939,1.0
134,4,2017,2926999240704.0,208504960.0,497.413,67.322,17.505,70.688,435.98,190.0,316.425,0.73
135,5,1990,79352520704.0,8767778.0,76.699,34.726,0.125,12.102,16.37,8.25,26.468,0.61
136,5,1991,73266159616.0,8721659.0,61.517,31.782,0.09,10.142,15.35,7.05,17.438,-0.54
137,5,1992,68357816320.0,8668545.0,57.366,31.441,0.138,8.872,14.81,5.24,15.168,0.16
138,5,1993,68791803904.0,8611541.0,58.427,33.047,0.161,8.147,13.52,4.53,15.301,-0.11
139,5,1994,70739017728.0,8548469.0,56.405,31.38,0.155,8.114,11.72,4.57,14.659,1.26
140,5,1995,73463005184.0,8477584.0,57.951,31.313,0.167,9.974,12.01,4.34,13.765,0.23
141,5,1996,67407642624.0,8401382.0,58.502,31.471,0.16,10.197,12.07,4.43,13.984,-0.34
142,5,1997,67221577728.0,8318965.0,55.856,34.016,0.145,8.228,11.57,4.15,11.349,-0.57
143,5,1998,70098747392.0,8234934.0,53.175,32.12,0.129,7.15,11.07,3.58,12.227,0.45
144,5,1999,66353733632.0,8162298.0,46.379,26.603,0.127,6.154,10.66,3.32,12.046,0.91
145,5,2000,70102818816.0,8097694.0,45.464,26.382,0.124,6.671,10.6,3.73,10.659,1.09
146,5,2001,72164990976.0,8034863.0,48.98,30.067,0.125,6.181,9.97,3.92,10.953,0.83
147,5,2002,75728076800.0,7974804.0,46.155,27.825,0.121,5.55,9.44,4.33,10.939,0.89
148,5,2003,79961358336.0,7917745.0,50.532,31.196,0.116,5.796,9.84,4.44,11.665,0.18
149,5,2004,85445484544.0,7865314.0,49.583,29.946,0.119,5.812,9.33,4.34,11.717,0.41
150,5,2005,91870126080.0,7815221.0,50.654,29.491,0.124,6.568,8.91,3.96,12.275,0.02
151,5,2006,98526781440.0,7766040.0,51.892,29.995,0.129,6.727,8.52,3.23,12.71,0.27
152,5,2007,106110869504.0,7719035.0,55.738,33.368,0.14,6.889,8.6,3.6,12.515,1.34
153,5,2008,112832528384.0,7674912.0,54.076,32.492,0.152,6.718,8.32,3.81,11.899,1.22
154,5,2009,109081829376.0,7634737.0,45.812,27.279,0.327,5.052,7.97,3.79,11.408,1.11
155,5,2010,110804590592.0,7592271.0,47.859,29.299,0.374,5.372,7.82,3.73,11.002,0.98
156,5,2011,113286381568.0,7543128.0,53.175,34.486,0.394,6.149,8.07,4.37,10.192,0.18
157,5,2012,113317797888.0,7488347.0,48.339,29.417,0.383,5.759,7.78,3.45,10.723,1.31
158,5,2013,114286280704.0,7431169.0,42.679,25.002,0.412,5.609,7.52,3.78,9.715,1.27
159,5,2014,115783073792.0,7372142.0,45.266,26.583,0.384,5.589,7.5,3.86,10.704,1.14
160,5,2015,119894269952.0,7309255.0,48.261,27.68,0.6,5.932,7.42,4.03,11.662,1.23
161,5,2016,123884560384.0,7245982.0,45.484,24.156,0.813,5.939,7.13,4.05,12.068,1.23
162,5,2017,128228638720.0,7182430.0,47.57,25.794,0.877,6.039,7.1,4.12,12.338,0.63
163,6,1990,835996811264.0,27657206.0,458.218,99.152,11.958,125.278,69.89,40.95,212.871,-0.13
164,6,1991,820551417856.0,28015762.0,449.96,104.17,12.154,124.815,71.15,40.67,200.768,0.4
165,6,1992,830132649984.0,28347644.0,463.759,106.927,13.193,132.084,73.63,41.18,203.765,-0.14
166,6,1993,854596321280.0,28668168.0,464.312,98.918,13.344,137.317,75.22,40.96,206.888,0.5
167,6,1994,895509659648.0,28981190.0,478.726,102.541,14.632,140.347,76.94,43.01,212.177,0.42
168,6,1995,922093223936.0,29289430.0,491.387,104.352,14.901,147.505,79.95,44.34,214.866,0.65
169,6,1996,939604049920.0,29593856.0,507.511,106.282,16.114,154.183,84.39,48.15,221.506,-0.06
170,6,1997,982580592640.0,29882752.0,521.84,113.174,16.27,152.748,83.89,44.8,229.52,0.67
171,6,1999,1079504207872.0,30399776.0,544.064,119.697,16.266,162.198,86.69,38.91,235.504,1.62
172,6,2000,1138677121024.0,30683316.0,566.69,129.348,16.25,172.817,86.01,36.35,237.661,0.7
173,6,2001,1162073341952.0,31002768.0,558.778,126.825,15.675,164.848,85.76,34.82,241.58,1.58
174,6,2002,1200474947584.0,31322400.0,564.051,124.207,16.117,171.16,87.38,36.14,242.471,0.43
175,6,2003,1225605382144.0,31619456.0,581.305,123.322,15.548,173.879,88.21,36.98,258.361,0.98
176,6,2004,1267051659264.0,31911670.0,579.592,115.671,16.042,169.899,90.62,38.99,267.364,0.09
177,6,2005,1311262900224.0,32215914.0,574.654,116.765,15.733,170.328,91.39,39.95,261.213,1.49
178,6,2007,1381196103680.0,32862458.0,593.516,118.793,16.133,181.886,92.04,39.96,266.117,1.0
179,6,2008,1398902882304.0,33218542.0,576.558,112.632,15.342,181.568,88.28,40.25,257.303,0.64
180,6,2009,1361508171776.0,33593920.0,543.968,93.379,14.398,174.992,85.23,37.13,253.572,0.93
181,6,2011,1455579594752.0,34323536.0,567.054,86.723,14.937,195.283,86.73,40.22,261.661,1.67
182,6,2012,1479801044992.0,34691876.0,568.223,81.446,15.818,198.172,87.34,42.51,263.71,1.77
183,6,2013,1514897276928.0,35063696.0,572.613,78.97,16.723,204.54,90.1,42.06,263.939,0.71
184,6,2014,1552197222400.0,35404616.0,569.84,76.686,16.889,211.162,92.23,41.52,256.683,0.74
185,6,2015,1565171122176.0,35732120.0,574.298,78.099,16.132,213.496,92.95,41.95,258.061,1.48
186,6,2017,1636443488256.0,36554344.0,571.545,72.688,14.835,214.581,99.25,41.58,260.403,1.62
187,7,1990,3385121570816.0,1153704192.0,2484.855,1976.684,0.0,29.301,765.84,296.17,330.291,0.79
188,7,1991,3508947910656.0,1170626176.0,2606.096,2049.92,0.0,30.778,775.53,303.72,356.027,0.41
189,7,1992,3755037425664.0,1183813376.0,2730.788,2114.715,0.0,30.239,781.19,309.6,385.793,0.16
190,7,1993,4126169628672.0,1195855616.0,2921.651,2228.745,0.0,35.728,790.54,301.41,428.549,0.22
191,7,1994,4438753280000.0,1207286656.0,3100.002,2380.586,0.0,41.568,812.96,314.95,423.712,0.77
192,7,1995,4810000039936.0,1218144384.0,3357.909,2569.754,0.0,42.436,850.31,358.59,468.23,0.55
193,7,1996,5127589593088.0,1228298880.0,3503.234,2660.401,0.0,44.47,858.79,384.61,510.622,0.25
194,7,1997,5291338891264.0,1237801472.0,3510.169,2609.556,0.0,44.159,813.78,356.53,557.961,0.72
195,7,1998,5338703069184.0,1246836096.0,3360.455,2444.771,0.0,50.501,815.85,365.59,559.262,1.42
196,7,1999,5578502963200.0,1255433216.0,3552.842,2580.992,0.0,54.572,810.42,381.21,596.751,1.14
197,7,2000,5952682590208.0,1264099072.0,3644.464,2601.737,0.0,59.796,810.19,376.06,648.686,0.58
198,7,2001,6329737412608.0,1272739584.0,3723.731,2637.655,0.0,67.157,802.87,378.28,659.3,0.96
199,7,2002,6814493573120.0,1280926080.0,4112.459,3018.634,0.0,53.993,795.72,396.99,653.086,1.18
200,7,2003,7248622387200.0,1288873344.0,4827.446,3601.712,0.0,60.745,821.23,401.56,727.099,0.93
201,7,2004,7830953263104.0,1296816768.0,5223.755,3835.288,0.0,71.521,867.68,417.36,839.093,1.19
202,7,2005,8602940080128.0,1304887552.0,5876.555,4424.39,0.0,84.957,905.26,427.61,850.173,0.83
203,7,2006,9489543593984.0,1313086592.0,6488.804,4905.374,0.0,103.753,944.44,440.46,898.534,1.38
204,7,2007,10358205972480.0,1321513216.0,6978.612,5289.904,0.0,129.515,975.03,449.39,927.351,1.66
205,7,2008,10799147909120.0,1330167168.0,7496.832,5729.474,0.0,149.674,994.45,465.24,970.117,1.1
206,7,2009,11572544012288.0,1339125632.0,7886.533,6028.5,0.0,164.404,1024.1,476.12,982.348,1.22
207,7,2010,12858808074240.0,1348191360.0,8616.652,6568.793,0.0,199.585,1073.15,488.57,1092.572,0.99
208,7,2011,13673158410240.0,1357095424.0,9528.556,7309.786,0.0,245.99,1121.46,497.54,1123.859,0.82
209,7,2012,14358127050752.0,1366560768.0,9779.281,7464.806,3.66,277.599,1122.85,509.57,1176.712,0.53
210,7,2013,15304425996288.0,1376100352.0,9956.309,7493.454,3.565,320.127,1147.21,522.8,1234.622,1.26
211,7,2014,16220856254464.0,1385189632.0,9998.621,7425.067,3.878,370.222,1161.42,534.42,1255.605,1.15
212,7,2015,16710945996800.0,1393715456.0,9866.904,7266.979,3.854,380.052,1159.87,549.62,1328.805,1.47
213,7,2016,17255473610752.0,1401889664.0,9764.979,7071.404,3.041,421.726,1120.35,552.67,1357.838,0.96
214,7,2017,17575081672704.0,1410275968.0,10011.107,7163.318,2.925,486.359,1131.63,548.88,1430.587,1.51
215,8,1990,58374078464.0,4873705.0,22.98,2.982,0.583,4.873,4.05,2.95,13.239,0.66
216,8,1991,45560401920.0,4844526.0,16.988,1.911,0.577,4.082,3.98,2.66,9.554,-0.17
217,8,1992,40296484864.0,4798318.0,16.373,1.492,0.588,4.312,3.72,2.78,9.047,0.82
218,8,1993,37941878784.0,4792409.0,16.809,1.209,0.786,4.732,3.67,2.31,9.284,0.39
219,8,1994,41058422784.0,4819431.0,16.054,0.804,0.705,4.392,3.53,2.34,9.195,1.34
220,8,1995,44384567296.0,4807100.0,16.818,0.858,0.836,3.844,3.45,2.28,10.539,0.24
221,8,1996,47434641408.0,4758624.0,17.345,0.682,0.81,4.313,3.39,2.27,10.712,-0.32
222,8,1997,51344322560.0,4711373.0,18.559,1.069,0.762,4.546,3.37,2.64,11.23,0.45
223,8,1998,53359112192.0,4659937.0,19.013,1.018,0.677,4.301,3.37,2.15,12.0,0.66
224,8,1999,53571235840.0,4605329.0,20.025,0.891,0.662,4.471,3.38,2.24,12.73,0.73
225,8,2000,54951510016.0,4548438.0,19.662,1.795,0.711,4.562,3.31,2.39,11.165,1.41
226,8,2001,56076091392.0,4506760.0,20.785,1.907,0.762,4.851,3.38,2.21,11.618,0.79
227,8,2002,59660337152.0,4482874.0,21.889,2.318,0.776,5.025,3.4,2.41,12.122,1.21
228,8,2003,63955259392.0,4461141.0,23.215,2.6,0.729,4.905,3.51,2.3,13.328,1.12
229,8,2004,67606573056.0,4443351.0,22.888,2.77,0.778,5.256,3.65,2.64,12.333,0.66
230,8,2005,71536394240.0,4429687.0,23.344,2.747,0.757,5.116,3.63,2.49,12.895,0.25
231,8,2006,76142043136.0,4417562.0,23.55,2.555,0.766,5.06,3.75,2.92,13.21,0.85
232,8,2007,81332862976.0,4405542.0,24.863,2.777,0.728,5.871,3.79,3.08,13.501,1.4
233,8,2008,84280721408.0,4393666.0,23.595,2.849,0.637,5.693,3.77,3.42,12.526,1.18
234,8,2009,79251070976.0,4382142.0,21.804,2.029,0.574,5.256,3.82,2.24,12.479,0.97
235,8,2010,79107170304.0,4368680.0,21.016,2.738,0.542,5.712,3.8,2.5,10.601,0.28
236,8,2011,80079052800.0,4351838.0,20.65,2.794,0.559,5.564,3.82,2.64,10.456,1.32
237,8,2012,78321270784.0,4331592.0,19.087,2.484,0.473,5.195,3.75,2.33,9.742,1.41
238,8,2013,77479518208.0,4308854.0,18.432,2.678,0.453,4.912,3.65,1.73,9.104,1.04
239,8,2014,77088243712.0,4283968.0,17.682,2.57,0.441,4.305,3.64,1.7,8.992,1.8
240,8,2015,78221434880.0,4254821.0,17.825,2.376,0.25,4.461,3.74,1.84,9.419,1.8
241,8,2016,80230187008.0,4223748.0,18.109,2.561,0.237,4.729,3.75,1.61,9.369,1.3
242,8,2017,82748776448.0,4192468.0,18.744,1.551,0.312,5.432,3.77,1.74,10.012,1.53
243,9,1990,10601790464.0,788501.0,4.653,0.232,0.0,0.002,0.53,0.32,3.703,-0.03
244,9,1991,10779906048.0,799067.0,5.143,0.232,0.0,0.001,0.54,0.32,4.233,-0.14
245,9,1992,11898679296.0,810435.0,5.517,0.062,0.0,0.002,0.55,0.37,4.727,-0.8
246,9,1993,12093020160.0,825993.0,5.761,0.074,0.0,0.002,0.56,0.37,4.89,-0.24
247,9,1994,12925316096.0,844452.0,6.002,0.065,0.0,0.002,0.58,0.37,5.109,0.49
248,9,1995,14339872768.0,862419.0,5.874,0.048,0.0,0.002,0.59,0.37,5.03,-0.01
249,9,1996,14666458112.0,880064.0,6.224,0.043,0.0,0.001,0.6,0.38,5.327,0.36
250,9,1997,15182803968.0,897476.0,6.312,0.045,0.0,0.001,0.61,0.36,5.446,-0.08
251,9,1998,16126405632.0,914667.0,6.609,0.062,0.0,0.001,0.62,0.37,5.769,0.77
252,9,1999,17062067200.0,931612.0,6.876,0.072,0.0,0.001,0.62,0.37,6.021,1.05
253,9,2000,18206158848.0,948238.0,7.122,0.117,0.0,0.002,0.64,0.36,6.201,0.48
254,9,2001,19037272064.0,964838.0,6.997,0.127,0.0,0.0,0.66,0.38,6.083,1.19
255,9,2002,19867287552.0,982202.0,7.186,0.127,0.0,0.0,0.68,0.4,6.24,0.71
256,9,2003,20548239360.0,1000355.0,7.577,0.127,0.0,0.001,0.67,0.4,6.628,0.75
257,9,2004,21687285760.0,1018688.0,7.803,0.137,0.0,0.001,0.67,0.39,6.78,0.56
258,9,2005,22703857664.0,1037070.0,7.958,0.152,0.0,0.001,0.67,0.36,6.944,0.56
259,9,2006,23948568576.0,1055445.0,8.185,0.151,0.0,0.001,0.67,0.36,7.131,0.53
260,9,2007,25336385536.0,1073875.0,8.505,0.119,0.0,0.001,0.67,0.37,7.487,0.91
261,9,2008,26560141312.0,1092402.0,8.717,0.111,0.0,0.001,0.68,0.36,7.705,0.96
262,9,2009,26331576320.0,1110979.0,8.472,0.059,0.0,0.001,0.68,0.38,7.685,0.98
263,9,2011,27264894976.0,1145090.0,7.789,0.031,0.0,0.001,0.69,0.38,7.186,0.63
